id_transaction,type_transaction,reference_transaction,cree_le,cree_par_id_utilisateur,statut,notes
BL/ME25/17106,DELIVERY,BL/ME25/17106,2025-12-07 14:13:29,U001,CONFIRMED,Outbound to customer id MC065
BL/ME26/01114,DELIVERY,BL/ME26/01114,2026-01-22 07:48:12,U001,CONFIRMED,Outbound to customer id MO028
BL/ME26/01268,DELIVERY,BL/ME26/01268,2026-01-26 08:08:24,U001,CONFIRMED,Outbound to customer id MC115
BL/ME26/01274,DELIVERY,BL/ME26/01274,2026-01-26 14:11:22,U001,CONFIRMED,Outbound to customer id MO003
BL/ME26/01377,DELIVERY,BL/ME26/01377,2026-01-27 08:00:39,U001,CONFIRMED,Outbound to customer id MC004
BL/ME26/01186,DELIVERY,BL/ME26/01186,2026-01-22 09:41:41,U001,CONFIRMED,Outbound to customer id MC005
BL/ME26/01244,DELIVERY,BL/ME26/01244,2026-01-24 08:11:26,U001,CONFIRMED,Outbound to customer id MC029
BL/ME26/01141,DELIVERY,BL/ME26/01141,2026-01-24 08:49:45,U001,CONFIRMED,Outbound to customer id MCH856
BL/ME25/17878,DELIVERY,BL/ME25/17878,2025-12-09 09:10:37,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/19008,DELIVERY,BL/ME25/19008,2025-12-29 07:11:16,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/00926,DELIVERY,BL/ME26/00926,2026-01-21 10:22:25,U001,CONFIRMED,Outbound to customer id MO053
BL/ME26/01269,DELIVERY,BL/ME26/01269,2026-01-25 08:02:39,U001,CONFIRMED,Outbound to customer id MC027
BL/ME26/01198,DELIVERY,BL/ME26/01198,2026-01-25 09:09:35,U001,CONFIRMED,Outbound to customer id MK029
BL/ME26/01362,DELIVERY,BL/ME26/01362,2026-01-26 09:45:37,U001,CONFIRMED,Outbound to customer id MCH988
BL/ME26/01363,DELIVERY,BL/ME26/01363,2026-01-26 09:45:46,U001,CONFIRMED,Outbound to customer id MCH988
BL/ME26/01428,DELIVERY,BL/ME26/01428,2026-01-27 09:11:26,U001,CONFIRMED,Outbound to customer id MO062
BL/ME26/01614,DELIVERY,BL/ME26/01614,2026-02-01 12:22:50,U001,CONFIRMED,Outbound to customer id MS028
BL/ME25/18612,DELIVERY,BL/ME25/18612,2025-12-22 09:32:08,U001,CONFIRMED,Outbound to customer id MC001
BL/ME26/00453,DELIVERY,BL/ME26/00453,2026-01-11 07:52:37,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/17713,DELIVERY,BL/ME25/17713,2025-12-06 11:36:49,U001,CONFIRMED,Outbound to customer id ME001
BL/ME26/00716,DELIVERY,BL/ME26/00716,2026-01-15 09:09:19,U001,CONFIRMED,Outbound to customer id MC135
BL/ME26/00914,DELIVERY,BL/ME26/00914,2026-01-19 07:58:06,U001,CONFIRMED,Outbound to customer id MC007
BL/ME26/01720,DELIVERY,BL/ME26/01720,2026-02-02 07:53:27,U001,CONFIRMED,Outbound to customer id MC008
BL/ME26/01717,DELIVERY,BL/ME26/01717,2026-02-02 08:11:50,U001,CONFIRMED,Outbound to customer id MC020
BL/ME26/01718,DELIVERY,BL/ME26/01718,2026-02-02 08:12:02,U001,CONFIRMED,Outbound to customer id MC041
BL/ME26/00727,DELIVERY,BL/ME26/00727,2026-01-15 08:46:10,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/17554,DELIVERY,BL/ME25/17554,2025-12-03 09:33:42,U001,CONFIRMED,Outbound to customer id MC003
BL/ME26/01253,DELIVERY,BL/ME26/01253,2026-01-25 09:33:52,U001,CONFIRMED,Outbound to customer id ME002
BL/ME25/16048,DELIVERY,BL/ME25/16048,2025-12-03 14:25:02,U001,CONFIRMED,Outbound to customer id MCH878
BL/ME26/01607,DELIVERY,BL/ME26/01607,2026-01-31 08:13:56,U001,CONFIRMED,Outbound to customer id MC019
BL/ME26/01719,DELIVERY,BL/ME26/01719,2026-02-02 07:53:21,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/18039,DELIVERY,BL/ME25/18039,2025-12-11 10:50:00,U001,CONFIRMED,Outbound to customer id MC041
BL/ME26/00812,DELIVERY,BL/ME26/00812,2026-01-18 09:14:27,U001,CONFIRMED,Outbound to customer id MK026
BL/ME26/00831,DELIVERY,BL/ME26/00831,2026-01-18 09:26:18,U001,CONFIRMED,Outbound to customer id ME033
BL/ME25/18895,DELIVERY,BL/ME25/18895,2025-12-25 12:36:42,U001,CONFIRMED,Outbound to customer id 5
BL/ME26/00032,DELIVERY,BL/ME26/00032,2026-01-04 09:02:27,U001,CONFIRMED,Outbound to customer id MC134
BL/ME26/01338,DELIVERY,BL/ME26/01338,2026-01-26 08:08:46,U001,CONFIRMED,Outbound to customer id MC062
BL/ME25/18879,DELIVERY,BL/ME25/18879,2025-12-25 09:00:23,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/01531,DELIVERY,BL/ME26/01531,2026-01-29 09:36:57,U001,CONFIRMED,Outbound to customer id MK033
BL/ME26/01522,DELIVERY,BL/ME26/01522,2026-01-29 10:35:21,U001,CONFIRMED,Outbound to customer id MC135
BL/ME26/01548,DELIVERY,BL/ME26/01548,2026-01-29 10:40:45,U001,CONFIRMED,Outbound to customer id MC011
BL/ME26/01542,DELIVERY,BL/ME26/01542,2026-01-29 12:08:42,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/01551,DELIVERY,BL/ME26/01551,2026-01-29 12:09:26,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/01536,DELIVERY,BL/ME26/01536,2026-01-29 13:02:28,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/17595,DELIVERY,BL/ME25/17595,2025-12-03 14:20:14,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/01735,DELIVERY,BL/ME26/01735,2026-02-02 10:32:06,U001,CONFIRMED,Outbound to customer id MC062
BL/ME26/01729,DELIVERY,BL/ME26/01729,2026-02-02 12:24:51,U001,CONFIRMED,Outbound to customer id MK019
BL/ME26/00628,DELIVERY,BL/ME26/00628,2026-01-17 13:12:57,U001,CONFIRMED,Outbound to customer id MO055
BL/ME26/00545,DELIVERY,BL/ME26/00545,2026-01-18 12:37:04,U001,CONFIRMED,Outbound to customer id MO017
BL/ME25/17546,DELIVERY,BL/ME25/17546,2025-12-03 08:51:27,U001,CONFIRMED,Outbound to customer id MC114
BL/ME25/18691,DELIVERY,BL/ME25/18691,2025-12-23 09:21:50,U001,CONFIRMED,Outbound to customer id MC014
BL/ME26/01267,DELIVERY,BL/ME26/01267,2026-01-26 12:42:14,U001,CONFIRMED,Outbound to customer id ME020
BL/ME25/17484,DELIVERY,BL/ME25/17484,2025-12-02 13:34:01,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/16218,DELIVERY,BL/ME25/16218,2025-12-03 14:27:47,U001,CONFIRMED,Outbound to customer id MCH878
BL/ME26/00802,DELIVERY,BL/ME26/00802,2026-01-17 10:12:02,U001,CONFIRMED,Outbound to customer id MO049
BL/ME26/00811,DELIVERY,BL/ME26/00811,2026-01-18 08:01:10,U001,CONFIRMED,Outbound to customer id MK026
BL/ME26/01059,DELIVERY,BL/ME26/01059,2026-01-25 12:02:58,U001,CONFIRMED,Outbound to customer id 12
BL/ME26/01610,DELIVERY,BL/ME26/01610,2026-01-31 08:14:13,U001,CONFIRMED,Outbound to customer id MC062
BL/ME26/01642,DELIVERY,BL/ME26/01642,2026-02-02 12:39:43,U001,CONFIRMED,Outbound to customer id MK026
BL/ME26/00548,DELIVERY,BL/ME26/00548,2026-01-17 12:10:28,U001,CONFIRMED,Outbound to customer id MO002
BL/ME25/17473,DELIVERY,BL/ME25/17473,2025-12-02 12:49:18,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/18586,DELIVERY,BL/ME25/18586,2025-12-22 09:32:30,U001,CONFIRMED,Outbound to customer id MCH495
BL/ME26/00718,DELIVERY,BL/ME26/00718,2026-01-15 10:06:28,U001,CONFIRMED,Outbound to customer id MO018
BL/ME26/00627,DELIVERY,BL/ME26/00627,2026-01-17 13:12:46,U001,CONFIRMED,Outbound to customer id MO055
BL/ME26/01121,DELIVERY,BL/ME26/01121,2026-01-21 12:33:20,U001,CONFIRMED,Outbound to customer id ME003
BL/ME26/00273,DELIVERY,BL/ME26/00273,2026-01-10 07:37:18,U001,CONFIRMED,Outbound to customer id MC001
BL/ME26/00729,DELIVERY,BL/ME26/00729,2026-01-15 10:19:08,U001,CONFIRMED,Outbound to customer id MC011
BL/ME26/01416,DELIVERY,BL/ME26/01416,2026-01-27 08:44:48,U001,CONFIRMED,Outbound to customer id MC001
BL/ME25/17602,DELIVERY,BL/ME25/17602,2025-12-04 07:25:17,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/17718,DELIVERY,BL/ME25/17718,2025-12-06 11:29:29,U001,CONFIRMED,Outbound to customer id MS045
BL/ME26/00819,DELIVERY,BL/ME26/00819,2026-01-18 08:22:44,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/17599,DELIVERY,BL/ME25/17599,2025-12-04 08:43:01,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/01339,DELIVERY,BL/ME26/01339,2026-01-26 08:08:59,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/17565,DELIVERY,BL/ME25/17565,2025-12-03 11:55:29,U001,CONFIRMED,Outbound to customer id MCH980
BL/ME25/16549,DELIVERY,BL/ME25/16549,2025-12-07 14:13:49,U001,CONFIRMED,Outbound to customer id MC027
BL/ME26/00629,DELIVERY,BL/ME26/00629,2026-01-17 13:13:04,U001,CONFIRMED,Outbound to customer id MO055
BL/ME26/00793,DELIVERY,BL/ME26/00793,2026-01-18 13:02:52,U001,CONFIRMED,Outbound to customer id ME035
BL/ME26/00873,DELIVERY,BL/ME26/00873,2026-01-18 14:10:29,U001,CONFIRMED,Outbound to customer id MCH999
BL/ME25/18785,DELIVERY,BL/ME25/18785,2025-12-24 09:46:48,U001,CONFIRMED,Outbound to customer id MC019
BL/ME25/17961,DELIVERY,BL/ME25/17961,2025-12-10 08:56:41,U001,CONFIRMED,Outbound to customer id MC033
BL/ME26/00223,DELIVERY,BL/ME26/00223,2026-01-06 13:02:47,U001,CONFIRMED,Outbound to customer id ME055
BL/ME26/00749,DELIVERY,BL/ME26/00749,2026-01-15 12:25:49,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/18087,DELIVERY,BL/ME25/18087,2025-12-13 12:41:32,U001,CONFIRMED,Outbound to customer id ME016
BL/ME26/01543,DELIVERY,BL/ME26/01543,2026-01-29 12:36:37,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/00190,DELIVERY,BL/ME26/00190,2026-01-06 08:25:26,U001,CONFIRMED,Outbound to customer id MC040
BL/ME25/17958,DELIVERY,BL/ME25/17958,2025-12-10 09:19:48,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/17977,DELIVERY,BL/ME25/17977,2025-12-10 12:54:51,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/18267,DELIVERY,BL/ME25/18267,2025-12-17 07:23:18,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/17455,DELIVERY,BL/ME25/17455,2025-12-17 07:48:14,U001,CONFIRMED,Outbound to customer id MO018
BL/ME25/18653,DELIVERY,BL/ME25/18653,2025-12-23 07:13:17,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/18990,DELIVERY,BL/ME25/18990,2026-01-03 09:19:16,U001,CONFIRMED,Outbound to customer id MK001
BL/ME26/00280,DELIVERY,BL/ME26/00280,2026-01-07 09:16:15,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/17481,DELIVERY,BL/ME25/17481,2025-12-02 13:43:52,U001,CONFIRMED,Outbound to customer id MS034
BL/ME25/17663,DELIVERY,BL/ME25/17663,2025-12-06 10:24:48,U001,CONFIRMED,Outbound to customer id MCH107
BL/ME25/17734,DELIVERY,BL/ME25/17734,2025-12-07 08:52:41,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/17732,DELIVERY,BL/ME25/17732,2025-12-07 08:52:56,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/17728,DELIVERY,BL/ME25/17728,2025-12-07 08:53:07,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/18652,DELIVERY,BL/ME25/18652,2025-12-22 14:16:26,U001,CONFIRMED,Outbound to customer id MCH988
BL/ME26/00049,DELIVERY,BL/ME26/00049,2026-01-04 09:16:16,U001,CONFIRMED,Outbound to customer id MO055
BL/ME26/00198,DELIVERY,BL/ME26/00198,2026-01-06 08:31:17,U001,CONFIRMED,Outbound to customer id MC033
BL/ME25/17377,DELIVERY,BL/ME25/17377,2025-12-02 09:11:22,U001,CONFIRMED,Outbound to customer id ME003
BL/ME25/18188,DELIVERY,BL/ME25/18188,2025-12-15 09:59:36,U001,CONFIRMED,Outbound to customer id MC096
BL/ME25/18400,DELIVERY,BL/ME25/18400,2025-12-20 09:40:52,U001,CONFIRMED,Outbound to customer id MC102
BL/ME26/00124,DELIVERY,BL/ME26/00124,2026-01-05 09:00:05,U001,CONFIRMED,Outbound to customer id ME016
BL/ME25/17715,DELIVERY,BL/ME25/17715,2025-12-07 07:35:13,U001,CONFIRMED,Outbound to customer id ME033
BL/ME25/17758,DELIVERY,BL/ME25/17758,2025-12-07 13:42:33,U001,CONFIRMED,Outbound to customer id ME049
BL/ME25/18194,DELIVERY,BL/ME25/18194,2025-12-15 13:23:12,U001,CONFIRMED,Outbound to customer id MK033
BL/ME25/18442,DELIVERY,BL/ME25/18442,2025-12-21 12:25:29,U001,CONFIRMED,Outbound to customer id MCH521
BL/ME25/18567,DELIVERY,BL/ME25/18567,2025-12-22 07:46:36,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/19043,DELIVERY,BL/ME25/19043,2025-12-29 13:18:45,U001,CONFIRMED,Outbound to customer id MK026
BL/ME26/00222,DELIVERY,BL/ME26/00222,2026-01-11 10:35:30,U001,CONFIRMED,Outbound to customer id ME019
BL/ME25/17723,DELIVERY,BL/ME25/17723,2025-12-07 08:42:26,U001,CONFIRMED,Outbound to customer id MK002
BL/ME25/17840,DELIVERY,BL/ME25/17840,2025-12-08 14:14:32,U001,CONFIRMED,Outbound to customer id MS006
BL/ME25/18360,DELIVERY,BL/ME25/18360,2025-12-18 14:12:23,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/18434,DELIVERY,BL/ME25/18434,2025-12-21 12:15:58,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/18440,DELIVERY,BL/ME25/18440,2025-12-21 12:32:32,U001,CONFIRMED,Outbound to customer id MO005
BL/ME25/18708,DELIVERY,BL/ME25/18708,2025-12-23 12:26:40,U001,CONFIRMED,Outbound to customer id MCH987
BL/ME26/00236,DELIVERY,BL/ME26/00236,2026-01-06 14:05:36,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/00419,DELIVERY,BL/ME26/00419,2026-01-10 08:23:55,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/17483,DELIVERY,BL/ME25/17483,2025-12-03 07:22:43,U001,CONFIRMED,Outbound to customer id MO042
BL/ME26/00424,DELIVERY,BL/ME26/00424,2026-01-10 08:38:32,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/17466,DELIVERY,BL/ME25/17466,2025-12-02 12:49:45,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/17888,DELIVERY,BL/ME25/17888,2025-12-09 10:18:45,U001,CONFIRMED,Outbound to customer id ME033
BL/ME26/00524,DELIVERY,BL/ME26/00524,2026-01-13 08:10:08,U001,CONFIRMED,Outbound to customer id MC005
BL/ME26/00230,DELIVERY,BL/ME26/00230,2026-01-13 12:55:31,U001,CONFIRMED,Outbound to customer id MO053
BL/ME25/17833,DELIVERY,BL/ME25/17833,2025-12-08 10:28:33,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/18184,DELIVERY,BL/ME25/18184,2025-12-15 09:14:25,U001,CONFIRMED,Outbound to customer id MC029
BL/ME25/18354,DELIVERY,BL/ME25/18354,2025-12-18 11:56:25,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/18401,DELIVERY,BL/ME25/18401,2025-12-20 09:40:38,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/18419,DELIVERY,BL/ME25/18419,2025-12-21 09:37:32,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/17414,DELIVERY,BL/ME25/17414,2025-12-02 09:10:55,U001,CONFIRMED,Outbound to customer id ME003
BL/ME25/16869,DELIVERY,BL/ME25/16869,2025-12-17 07:47:33,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/17893,DELIVERY,BL/ME25/17893,2025-12-17 07:53:03,U001,CONFIRMED,Outbound to customer id MS045
BL/ME25/19068,DELIVERY,BL/ME25/19068,2025-12-29 09:27:46,U001,CONFIRMED,Outbound to customer id MC047
BL/ME25/16155,DELIVERY,BL/ME25/16155,2025-12-03 14:26:10,U001,CONFIRMED,Outbound to customer id MO052
BL/ME25/18202,DELIVERY,BL/ME25/18202,2025-12-16 09:42:24,U001,CONFIRMED,Outbound to customer id 9
BL/ME26/00440,DELIVERY,BL/ME26/00440,2026-01-10 12:18:31,U001,CONFIRMED,Outbound to customer id MK021
BL/ME26/00352,DELIVERY,BL/ME26/00352,2026-01-13 08:41:51,U001,CONFIRMED,Outbound to customer id MO062
BL/ME26/00538,DELIVERY,BL/ME26/00538,2026-01-13 14:27:15,U001,CONFIRMED,Outbound to customer id ME041
BL/ME25/17396,DELIVERY,BL/ME25/17396,2025-12-01 12:14:36,U001,CONFIRMED,Outbound to customer id MO049
BL/ME25/17709,DELIVERY,BL/ME25/17709,2025-12-06 10:35:51,U001,CONFIRMED,Outbound to customer id MCHO963
BL/ME25/18743,DELIVERY,BL/ME25/18743,2025-12-23 14:19:01,U001,CONFIRMED,Outbound to customer id MK002
BL/ME25/17659,DELIVERY,BL/ME25/17659,2025-12-04 12:05:14,U001,CONFIRMED,Outbound to customer id MC015
BL/ME26/00189,DELIVERY,BL/ME26/00189,2026-01-06 08:24:22,U001,CONFIRMED,Outbound to customer id MC019
BL/ME26/00056,DELIVERY,BL/ME26/00056,2026-01-06 09:52:03,U001,CONFIRMED,Outbound to customer id ME062
BL/ME25/17917,DELIVERY,BL/ME25/17917,2025-12-09 14:22:55,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/18021,DELIVERY,BL/ME25/18021,2025-12-11 08:58:04,U001,CONFIRMED,Outbound to customer id MC135
BL/ME25/18962,DELIVERY,BL/ME25/18962,2025-12-28 09:17:47,U001,CONFIRMED,Outbound to customer id MC019
BL/ME25/19049,DELIVERY,BL/ME25/19049,2025-12-29 13:18:28,U001,CONFIRMED,Outbound to customer id MK026
BL/ME26/00008,DELIVERY,BL/ME26/00008,2026-01-03 12:54:03,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/16473,DELIVERY,BL/ME25/16473,2025-12-03 14:29:44,U001,CONFIRMED,Outbound to customer id MC040
BL/ME25/17635,DELIVERY,BL/ME25/17635,2025-12-04 08:47:08,U001,CONFIRMED,Outbound to customer id MC135
BL/ME25/17639,DELIVERY,BL/ME25/17639,2025-12-04 08:56:42,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/17477,DELIVERY,BL/ME25/17477,2025-12-02 12:49:08,U001,CONFIRMED,Outbound to customer id 12
BL/ME26/00449,DELIVERY,BL/ME26/00449,2026-01-11 08:23:19,U001,CONFIRMED,Outbound to customer id MC014
BL/ME26/00455,DELIVERY,BL/ME26/00455,2026-01-11 08:23:26,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/17456,DELIVERY,BL/ME25/17456,2025-12-02 13:24:18,U001,CONFIRMED,Outbound to customer id ME035
BL/ME25/18999,DELIVERY,BL/ME25/18999,2025-12-28 13:44:37,U001,CONFIRMED,Outbound to customer id MCH867
BL/ME26/00303,DELIVERY,BL/ME26/00303,2026-01-10 10:07:00,U001,CONFIRMED,Outbound to customer id MO031
BL/ME26/00442,DELIVERY,BL/ME26/00442,2026-01-10 12:11:18,U001,CONFIRMED,Outbound to customer id MO003
BL/ME25/17448,DELIVERY,BL/ME25/17448,2025-12-02 09:10:40,U001,CONFIRMED,Outbound to customer id MC040
BL/ME25/17705,DELIVERY,BL/ME25/17705,2025-12-06 11:37:01,U001,CONFIRMED,Outbound to customer id ME016
BL/ME25/15904,DELIVERY,BL/ME25/15904,2025-12-03 14:23:19,U001,CONFIRMED,Outbound to customer id MCH512
BL/ME25/17830,DELIVERY,BL/ME25/17830,2025-12-08 09:53:55,U001,CONFIRMED,Outbound to customer id MCH686
BL/ME25/18420,DELIVERY,BL/ME25/18420,2025-12-21 09:37:15,U001,CONFIRMED,Outbound to customer id MK021
BL/ME26/00013,DELIVERY,BL/ME26/00013,2026-01-03 12:48:17,U001,CONFIRMED,Outbound to customer id MC134
BL/ME26/00007,DELIVERY,BL/ME26/00007,2026-01-03 12:48:53,U001,CONFIRMED,Outbound to customer id MO028
BL/ME26/00604,DELIVERY,BL/ME26/00604,2026-01-14 08:08:10,U001,CONFIRMED,Outbound to customer id MC033
BL/ME26/00606,DELIVERY,BL/ME26/00606,2026-01-14 08:08:29,U001,CONFIRMED,Outbound to customer id MC134
BL/ME25/17363,DELIVERY,BL/ME25/17363,2025-12-01 10:32:15,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/17588,DELIVERY,BL/ME25/17588,2025-12-03 13:57:23,U001,CONFIRMED,Outbound to customer id MO053
BL/ME25/17975,DELIVERY,BL/ME25/17975,2025-12-10 12:55:07,U001,CONFIRMED,Outbound to customer id MC029
BL/ME25/18660,DELIVERY,BL/ME25/18660,2025-12-23 07:13:04,U001,CONFIRMED,Outbound to customer id MCH990
BL/ME26/00060,DELIVERY,BL/ME26/00060,2026-01-06 09:48:41,U001,CONFIRMED,Outbound to customer id ME062
BL/ME25/18243,DELIVERY,BL/ME25/18243,2025-12-16 09:41:27,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/18247,DELIVERY,BL/ME25/18247,2025-12-16 13:17:00,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/19005,DELIVERY,BL/ME25/19005,2025-12-28 13:49:02,U001,CONFIRMED,Outbound to customer id MS034
BL/ME26/00053,DELIVERY,BL/ME26/00053,2026-01-04 12:46:36,U001,CONFIRMED,Outbound to customer id MO022
BL/ME26/00533,DELIVERY,BL/ME26/00533,2026-01-13 09:12:14,U001,CONFIRMED,Outbound to customer id MC008
BL/ME26/00582,DELIVERY,BL/ME26/00582,2026-01-13 15:08:59,U001,CONFIRMED,Outbound to customer id MC062
BL/ME26/00612,DELIVERY,BL/ME26/00612,2026-01-14 08:22:36,U001,CONFIRMED,Outbound to customer id MC011
BL/ME26/00610,DELIVERY,BL/ME26/00610,2026-01-14 08:26:31,U001,CONFIRMED,Outbound to customer id MO008
BL/ME25/17458,DELIVERY,BL/ME25/17458,2025-12-02 12:14:43,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/17882,DELIVERY,BL/ME25/17882,2025-12-09 09:24:42,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/17910,DELIVERY,BL/ME25/17910,2025-12-09 13:59:38,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/18237,DELIVERY,BL/ME25/18237,2025-12-16 09:41:50,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/18794,DELIVERY,BL/ME25/18794,2025-12-24 10:04:04,U001,CONFIRMED,Outbound to customer id MC062
BL/ME25/19070,DELIVERY,BL/ME25/19070,2025-12-29 09:19:45,U001,CONFIRMED,Outbound to customer id MC029
BL/ME26/00353,DELIVERY,BL/ME26/00353,2026-01-10 07:37:33,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/16374,DELIVERY,BL/ME25/16374,2025-12-03 14:30:04,U001,CONFIRMED,Outbound to customer id MC115
BL/ME25/18235,DELIVERY,BL/ME25/18235,2025-12-16 09:42:06,U001,CONFIRMED,Outbound to customer id MC139
BL/ME25/18404,DELIVERY,BL/ME25/18404,2025-12-20 12:17:31,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/18705,DELIVERY,BL/ME25/18705,2025-12-23 10:20:55,U001,CONFIRMED,Outbound to customer id MO058
BL/ME25/18776,DELIVERY,BL/ME25/18776,2025-12-24 09:47:17,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/18101,DELIVERY,BL/ME25/18101,2025-12-13 10:22:54,U001,CONFIRMED,Outbound to customer id ME055
BL/ME25/18693,DELIVERY,BL/ME25/18693,2025-12-23 09:21:40,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/17403,DELIVERY,BL/ME25/17403,2025-12-01 12:52:52,U001,CONFIRMED,Outbound to customer id MK002
BL/ME25/17835,DELIVERY,BL/ME25/17835,2025-12-08 12:02:17,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/18309,DELIVERY,BL/ME25/18309,2025-12-17 11:44:21,U001,CONFIRMED,Outbound to customer id MCH889
BL/ME25/16314,DELIVERY,BL/ME25/16314,2025-12-03 14:28:13,U001,CONFIRMED,Outbound to customer id MC003
BL/ME26/00025,DELIVERY,BL/ME26/00025,2026-01-03 12:22:18,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/17825,DELIVERY,BL/ME25/17825,2025-12-08 09:12:47,U001,CONFIRMED,Outbound to customer id MC029
BL/ME25/18255,DELIVERY,BL/ME25/18255,2025-12-16 12:55:09,U001,CONFIRMED,Outbound to customer id MS006
BL/ME25/18259,DELIVERY,BL/ME25/18259,2025-12-16 13:16:51,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/18413,DELIVERY,BL/ME25/18413,2025-12-21 09:48:21,U001,CONFIRMED,Outbound to customer id MO061
BL/ME25/19034,DELIVERY,BL/ME25/19034,2025-12-29 09:27:54,U001,CONFIRMED,Outbound to customer id MC002
BL/ME26/00356,DELIVERY,BL/ME26/00356,2026-01-08 10:31:42,U001,CONFIRMED,Outbound to customer id MS026
BL/ME26/00460,DELIVERY,BL/ME26/00460,2026-01-13 07:38:48,U001,CONFIRMED,Outbound to customer id MC029
BL/ME26/00527,DELIVERY,BL/ME26/00527,2026-01-13 09:39:38,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/18177,DELIVERY,BL/ME25/18177,2025-12-15 09:15:03,U001,CONFIRMED,Outbound to customer id MCH229
BL/ME26/00034,DELIVERY,BL/ME26/00034,2026-01-04 09:02:33,U001,CONFIRMED,Outbound to customer id MC027
BL/ME26/00617,DELIVERY,BL/ME26/00617,2026-01-14 09:12:02,U001,CONFIRMED,Outbound to customer id MK033
BL/ME25/17369,DELIVERY,BL/ME25/17369,2025-12-01 10:31:26,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/18394,DELIVERY,BL/ME25/18394,2025-12-20 08:12:04,U001,CONFIRMED,Outbound to customer id MK026
BL/ME25/18873,DELIVERY,BL/ME25/18873,2025-12-25 08:56:20,U001,CONFIRMED,Outbound to customer id MK005
BL/ME26/00201,DELIVERY,BL/ME26/00201,2026-01-08 07:36:56,U001,CONFIRMED,Outbound to customer id MC015
BL/ME25/17391,DELIVERY,BL/ME25/17391,2025-12-01 10:08:59,U001,CONFIRMED,Outbound to customer id MK033
BL/ME25/17557,DELIVERY,BL/ME25/17557,2025-12-03 09:18:54,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/17556,DELIVERY,BL/ME25/17556,2025-12-03 09:33:24,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/16482,DELIVERY,BL/ME25/16482,2025-12-03 14:31:58,U001,CONFIRMED,Outbound to customer id MO055
BL/ME25/18462,DELIVERY,BL/ME25/18462,2025-12-21 12:42:58,U001,CONFIRMED,Outbound to customer id ME012
